GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
340270425004,11,"Block Group 4_ Census Tract 425_ Morris County_ New Jersey",Morris,563,563,0,0,0,0,0
340130003001,8,"Block Group 1_ Census Tract 3_ Essex County_ New Jersey",Essex,3395,674,826,1742,112,0,41
340030382004,9,"Block Group 4_ Census Tract 382_ Bergen County_ New Jersey",Bergen,989,701,10,29,226,0,23
340170124003,9,"Block Group 3_ Census Tract 124_ Hudson County_ New Jersey",Hudson,783,626,3,121,33,0,0
340130158002,8,"Block Group 2_ Census Tract 158_ Essex County_ New Jersey",Essex,916,587,57,221,0,0,51
340170159001,0,"Block Group 1_ Census Tract 159_ Hudson County_ New Jersey",Hudson,1627,67,22,1524,0,0,14
340130208003,11,"Block Group 3_ Census Tract 208_ Essex County_ New Jersey",Essex,2044,1635,23,37,322,5,22
340130145003,8,"Block Group 3_ Census Tract 145_ Essex County_ New Jersey",Essex,1111,433,110,408,124,0,36
340130099002,1,"Block Group 2_ Census Tract 99_ Essex County_ New Jersey",Essex,885,60,783,20,0,7,15
340170158002,0,"Block Group 2_ Census Tract 158_ Hudson County_ New Jersey",Hudson,6107,711,71,5053,259,0,13
340170159003,0,"Block Group 3_ Census Tract 159_ Hudson County_ New Jersey",Hudson,1593,81,32,1470,0,0,10
340170158001,0,"Block Group 1_ Census Tract 158_ Hudson County_ New Jersey",Hudson,1073,546,84,112,188,0,143
340130001001,0,"Block Group 1_ Census Tract 1_ Essex County_ New Jersey",Essex,1812,245,101,1429,37,0,0
340130181002,1,"Block Group 2_ Census Tract 181_ Essex County_ New Jersey",Essex,1028,72,731,136,0,0,89
340170146004,0,"Block Group 4_ Census Tract 146_ Hudson County_ New Jersey",Hudson,112,0,0,112,0,0,0
340170147002,0,"Block Group 2_ Census Tract 147_ Hudson County_ New Jersey",Hudson,1409,444,19,901,39,0,6
340130100002,1,"Block Group 2_ Census Tract 100_ Essex County_ New Jersey",Essex,1425,93,1173,139,5,11,4
