GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote
48245245 0049,0,245 0049,,1858,273,443,860,264,0,18,274,197,76
48245245 0050,0,245 0050,,5398,712,2601,1170,891,0,24,1341,1151,186
48245245 0051,0,245 0051,,932,130,493,232,65,0,12,223,204,19
48245245 0102,0,245 0102,,159,41,32,81,5,0,0,25,17,8
48291291 0030,0,291 0030,,1175,1103,9,50,13,0,0,330,52,272
48015015 0205,0,015 0205,,2249,1764,301,169,15,0,0,1005,246,744
48015015 0101,0,015 0101,,3477,2545,338,520,65,0,9,1463,328,1117
48209209 0223,0,209 0223,,10030,3761,877,5192,148,0,52,3651,1963,1633
48209209 0229,0,209 0229,,6924,2518,209,4055,111,0,31,1270,725,516
48091091 0403,0,091 0403,,4499,3933,45,448,67,0,6,2108,495,1573
48089089 0303,0,089 0303,,516,480,0,27,8,0,1,290,42,246
48201201 0344,0,201 0344,,2504,26,1469,995,9,0,5,673,649,21
48201201 0754,0,201 0754,,0,0,0,0,0,0,0,0,0,0
48055055 0401,0,055 0401,,2037,219,424,1368,9,0,17,422,338,81
48201201 0078,0,201 0078,,4509,515,36,3917,25,0,16,706,438,260
48201201 0676,0,201 0676,,0,0,0,0,0,0,0,2,1,1
48201201 0521,0,201 0521,,7909,5000,702,1697,485,0,25,3419,1661,1725
48201201 0096,0,201 0096,,346,217,14,110,5,0,0,94,40,53
48201201 0663,0,201 0663,,5125,2456,172,2331,158,0,8,1509,663,834
48201201 0463,0,201 0463,,3754,2590,268,605,282,0,9,1504,788,699
48201201 0043,0,201 0043,,4808,1540,167,2685,389,0,27,897,409,476
48209209 0110,0,209 0110,,4058,1268,729,1910,89,0,62,989,472,501
48201201 0445,0,201 0445,,5229,2617,416,1689,467,0,40,1343,490,841
48201201 0330,0,201 0330,,9424,2685,634,5393,664,0,48,1038,521,510
48201201 0323,0,201 0323,,8237,1820,1027,5206,163,0,21,915,509,397
48201201 0637,0,201 0637,,6487,672,483,5259,69,0,4,1251,869,374
48201201 0739,0,201 0739,,7913,3496,1790,2390,203,0,34,1618,894,713
48209209 0111,0,209 0111,,1361,538,225,559,31,0,8,488,354,125
48259259 02-2,0,259 02-2,,2715,2405,0,262,43,0,5,1410,267,1133
48209209 0112,0,209 0112,,1924,197,57,1647,15,0,8,503,366,133
48245245 0097,0,245 0097,,0,0,0,0,0,0,0,0,0,0
48201201 0149,0,201 0149,,14068,7305,1611,4349,773,0,30,6899,3237,3625
48245245 0053,0,245 0053,,3102,189,2285,473,150,0,5,877,833,42
48209209 0221,0,209 0221,,2169,651,867,650,0,0,1,963,456,492
48245245 0081,0,245 0081,,1505,41,1386,49,19,0,10,615,592,20
48149149 001N,0,149 001N,,3429,2593,355,425,54,0,2,1429,456,947
48201201 0097,0,201 0097,,6117,5023,519,451,120,0,4,2833,790,2021
48055055 0404,0,055 0404,,1471,867,107,483,14,0,0,501,270,216
48245245 0052,0,245 0052,,972,15,875,67,12,0,3,332,327,3
48201201 0809,0,201 0809,,301,98,83,108,9,0,3,41,21,20
48201201 0740,0,201 0740,,2489,1255,98,1098,36,0,2,403,154,248
48201201 0207,0,201 0207,,2245,614,31,1562,28,0,10,712,408,300
48201201 0166,0,201 0166,,2381,707,37,1583,41,0,13,531,332,192
48201201 0299,0,201 0299,,8217,871,216,6880,207,0,43,453,267,182
48091091 0204,0,091 0204,,6991,5713,30,1097,147,0,4,3103,685,2392
48201201 0196,0,201 0196,,794,4,432,340,7,0,11,180,167,13
48201201 0544,0,201 0544,,559,7,303,247,0,0,2,156,135,20
48055055 0101,0,055 0101,,2256,1166,195,841,37,0,17,763,365,391
48209209 0113,0,209 0113,,5584,2068,233,3203,72,0,8,1932,1209,694
48201201 0075,0,201 0075,,2813,954,32,1765,58,0,4,759,466,284
48259259 09-1,0,259 09-1,,1499,1296,4,164,35,0,0,771,174,592
48201201 0370,0,201 0370,,3967,2140,170,1398,249,0,10,1011,356,643
48055055 0105,0,055 0105,,1327,432,518,361,10,0,6,294,133,160
48201201 0833,0,201 0833,,36,0,5,31,0,0,0,11,11,0
48201201 0058,0,201 0058,,2220,753,89,1348,23,0,7,668,405,253
48201201 0086,0,201 0086,,4160,1232,403,2451,72,0,2,1393,812,560
48201201 0405,0,201 0405,,2256,774,285,895,298,0,4,609,198,406
48201201 0332,0,201 0332,,1577,108,16,1372,81,0,0,27,12,15
48201201 0618,0,201 0618,,11749,6271,956,3736,745,0,41,3640,1834,1785
48055055 0406,0,055 0406,,219,128,39,53,0,0,-1,44,19,24
48201201 0206,0,201 0206,,8483,1199,68,7096,99,0,21,1196,762,423
48201201 0059,0,201 0059,,3941,2260,122,1471,88,0,0,1449,828,598
48201201 0666,0,201 0666,,0,0,0,0,0,0,0,0,0,0
48377377 0002,0,377 0002,,1084,75,0,1000,8,0,1,221,166,54
48201201 0083,0,201 0083,,5474,2142,1781,1272,262,0,17,2550,1335,1198
48209209 0127,0,209 0127,,5459,2140,135,3114,71,0,-1,1990,1053,897
48245245 0055,0,245 0055,,748,10,668,61,5,0,4,309,303,6
48201201 0502,0,201 0502,,2599,1723,379,425,67,0,5,663,134,525
48245245 0059,0,245 0059,,2975,41,2863,47,13,0,11,900,890,8
48245245 0054,0,245 0054,,1202,66,1007,96,28,0,5,355,346,8
48201201 0165,0,201 0165,,7662,3004,225,3970,441,0,22,1524,569,932
48377377 0003,0,377 0003,,137,20,0,116,1,0,0,27,24,2
48201201 0120,0,201 0120,,4847,927,724,2905,245,0,46,666,247,412
48201201 0204,0,201 0204,,5283,3627,249,1163,238,0,6,2393,1029,1337
48201201 0444,0,201 0444,,4174,1698,184,2028,248,0,16,930,327,592
48201201 0225,0,201 0225,,3104,551,128,2397,21,0,7,714,428,271
48089089 0301,0,089 0301,,1134,1032,7,84,10,0,1,571,85,480
48201201 0041,0,201 0041,,6489,2732,292,3042,417,0,6,1139,461,668
48201201 0577,0,201 0577,,1431,533,41,765,92,0,0,329,126,201
48015015 0417,0,015 0417,,1134,692,290,138,7,0,7,431,185,242
48265265 0215,0,265 0215,,4560,3536,54,877,89,0,4,2275,498,1752
48149149 0002,0,149 0002,,234,228,3,2,1,0,0,129,35,91
48209209 0447,0,209 0447,,3381,2511,40,744,79,0,7,1340,535,773
48245245 0029,0,245 0029,,2436,2195,23,179,37,0,2,1001,143,849
48149149 0013,0,149 0013,,725,579,43,90,13,0,0,396,123,263
48201201 0414,0,201 0414,,8281,5660,929,1550,110,0,32,2137,566,1555
48201201 0056,0,201 0056,,2429,1642,63,588,133,0,3,877,288,575
48201201 0262,0,201 0262,,3978,814,147,2939,58,0,20,408,164,239
48201201 0054,0,201 0054,,2255,1566,102,523,61,0,3,1146,535,596
48201201 0846,0,201 0846,,774,15,405,345,6,0,3,142,132,10
48201201 0339,0,201 0339,,4765,191,179,4362,27,0,6,761,533,227
48091091 0104,0,091 0104,,2841,2581,1,228,31,0,0,1316,292,999
48201201 0082,0,201 0082,,2473,1647,56,712,51,0,7,1242,582,649
48201201 0013,0,201 0013,,9282,4851,1821,2406,171,0,33,1750,589,1145
48201201 0179,0,201 0179,,5685,1689,197,3563,216,0,20,806,385,404
48201201 0057,0,201 0057,,5138,3312,72,1627,116,0,11,2095,1266,804
48201201 0005,0,201 0005,,2313,1554,24,684,47,0,4,1048,646,389
48201201 0707,0,201 0707,,1632,723,114,686,106,0,3,410,165,240
48201201 0694,0,201 0694,,1802,1115,118,481,82,0,6,544,176,367
48089089 0304,0,089 0304,,342,327,2,9,2,0,2,195,22,170
48055055 0205,0,055 0205,,357,326,7,19,5,0,0,170,51,115
48201201 0678,0,201 0678,,3172,916,133,2026,72,0,25,464,176,281
48055055 0204,0,055 0204,,643,546,18,65,15,0,-1,295,99,195
48201201 0001,0,201 0001,,5099,1062,531,3405,73,0,28,1171,799,363
48201201 0047,0,201 0047,,4509,57,2941,1426,25,0,60,872,852,19
48201201 0028,0,201 0028,,3497,2545,367,434,147,0,4,1703,618,1074
48201201 0167,0,201 0167,,40,0,6,32,2,0,0,9,9,0
48245245 0103,0,245 0103,,22,22,0,0,0,0,0,0,0,0
48245245 0111,0,245 0111,,0,0,0,0,0,0,0,0,0,0
48201201 0742,0,201 0742,,0,0,0,0,0,0,0,0,0,0
48245245 0112,0,245 0112,,0,0,0,0,0,0,0,0,0,0
48245245 0057,0,245 0057,,460,13,395,37,11,0,4,154,146,7
48149149 0004,0,149 0004,,943,878,25,29,11,0,0,497,124,361
48201201 0045,0,201 0045,,11862,3720,4207,3735,163,0,37,3069,2418,641
48245245 0101,0,245 0101,,1,1,0,0,0,0,0,1,0,1
48149149 0012,0,149 0012,,540,424,40,74,2,0,0,248,87,153
48201201 0116,0,201 0116,,4239,3867,15,183,174,0,0,2204,554,1639
48201201 0894,0,201 0894,,6349,3858,540,1433,491,0,27,1685,751,915
48201201 0046,0,201 0046,,8281,376,924,6922,27,0,32,966,705,253
48201201 0263,0,201 0263,,7302,1146,517,5131,438,0,70,822,332,479
48149149 0023,0,149 0023,,293,257,6,29,1,0,0,142,50,87
48187187 0206,0,187 0206,,6381,1415,99,4774,76,0,17,981,591,380
48201201 0886,0,201 0886,,2605,791,252,1438,112,0,12,411,196,212
48473473 0416,0,473 0416,,2955,930,742,1228,38,0,17,707,383,320
48201201 0443,0,201 0443,,887,798,5,37,47,0,0,476,144,323
48201201 0442,0,201 0442,,1544,1372,25,78,68,0,1,818,243,568
48201201 0053,0,201 0053,,4363,2300,158,1777,116,0,12,1914,1144,754
48201201 0003,0,201 0003,,3160,2226,76,744,107,0,7,1782,1011,744
48201201 0004,0,201 0004,,2362,1781,41,478,62,0,0,1200,756,431
48201201 0044,0,201 0044,,6357,424,216,5645,61,0,11,740,524,212
48201201 0736,0,201 0736,,122,0,22,100,0,0,0,6,4,2
48201201 0501,0,201 0501,,2948,886,503,1494,54,0,11,978,688,279
48385385 0002,0,385 0002,,943,778,0,138,27,0,0,689,135,541
48055055 0305,0,055 0305,,1433,920,90,405,17,0,1,463,185,273
48201201 0720,0,201 0720,,4932,3761,180,847,134,0,10,2334,665,1649
48265265 0202,0,265 0202,,3434,2760,17,583,74,0,0,1393,310,1071
48137137 0005A,0,137 0005A,,95,71,0,22,2,0,0,50,13,37
48245245 0058,0,245 0058,,1456,14,1419,16,2,0,5,548,541,5
48201201 0382,0,201 0382,,1611,1330,37,191,54,0,-1,420,96,318
48071071 0007,0,071 0007,,3299,2727,179,355,35,0,3,1144,260,877
48265265 0107,0,265 0107,,1173,915,5,224,29,0,0,582,124,455
48201201 0656,0,201 0656,,5091,372,3695,991,12,0,21,1669,1604,61
48089089 0302,0,089 0302,,1091,1054,10,20,7,0,0,613,85,519
48071071 0002,0,071 0002,,1058,629,385,31,9,0,4,451,213,233
48201201 0751,0,201 0751,,6219,4879,194,917,221,0,8,2198,623,1550
48201201 0776,0,201 0776,,109,72,21,14,2,0,0,3,2,1
48201201 0362,0,201 0362,,8862,6978,251,959,663,0,11,3639,1035,2576
48201201 0439,0,201 0439,,3465,2602,35,237,590,0,1,1516,460,1046
48201201 0303,0,201 0303,,3975,3771,11,111,80,0,2,1829,417,1400
48201201 0002,0,201 0002,,2381,848,212,1272,43,0,6,1170,586,568
48201201 0052,0,201 0052,,2654,1283,124,1071,169,0,7,1374,725,628
48201201 0269,0,201 0269,,2893,2612,33,152,96,0,0,1600,432,1166
48201201 0706,0,201 0706,,2135,1182,122,471,356,0,4,346,169,176
48201201 0437,0,201 0437,,4075,3051,106,444,470,0,4,1509,446,1055
48201201 0681,0,201 0681,,14,6,0,8,0,0,0,3,2,1
48201201 0009,0,201 0009,,5169,281,1117,3591,139,0,41,792,560,227
48201201 0680,0,201 0680,,211,72,77,49,14,0,-1,111,55,55
48201201 0675,0,201 0675,,0,0,0,0,0,0,0,0,0,0
48187187 0108,0,187 0108,,1108,776,15,302,15,0,0,430,169,251
48089089 0305,0,089 0305,,2140,1464,265,380,24,0,7,877,271,597
48201201 0016,0,201 0016,,7731,3351,2778,1453,129,0,20,866,514,335
48201201 0099,0,201 0099,,5683,2612,428,2585,38,0,20,947,462,481
48201201 0575,0,201 0575,,2241,1913,9,108,211,0,0,1031,259,766
48201201 0461,0,201 0461,,4979,3909,115,365,589,0,1,2568,864,1680
48201201 0030,0,201 0030,,2502,107,985,1342,63,0,5,1258,933,315
48201201 0037,0,201 0037,,2774,1886,62,689,136,0,1,1274,850,397
48201201 0645,0,201 0645,,6906,4552,627,852,862,0,13,2520,1372,1128
48015015 0209,0,015 0209,,760,625,75,49,11,0,0,387,83,301
48259259 07-4,0,259 07-4,,460,402,0,53,5,0,0,233,43,185
48245245 0032,0,245 0032,,613,555,25,21,12,0,0,166,31,133
48201201 0832,0,201 0832,,1141,323,264,502,46,0,6,165,109,55
48071071 0001,0,071 0001,,854,693,120,27,11,0,3,384,84,294
48015015 0211,0,015 0211,,470,432,7,28,3,0,0,253,50,202
48201201 0761,0,201 0761,,508,467,0,18,23,0,0,271,80,187
48149149 0022,0,149 0022,,217,209,6,2,0,0,0,126,21,105
48201201 0639,0,201 0639,,5083,3749,195,1062,77,0,0,1569,330,1233
48149149 0021,0,149 0021,,353,334,7,10,2,0,0,180,43,136
48071071 0003,0,071 0003,,913,357,201,336,8,0,11,264,127,134
48019019 0305,0,019 0305,,3204,2705,7,407,82,0,3,1292,302,971
48201201 0844,0,201 0844,,33,1,21,11,0,0,0,5,4,1
48201201 0055,0,201 0055,,2473,211,561,1632,27,0,42,640,417,211
48201201 0071,0,201 0071,,6056,784,71,5100,72,0,29,1803,994,786
48201201 0789,0,201 0789,,11,4,0,0,7,0,0,24,17,6
48201201 0730,0,201 0730,,2653,2307,44,186,114,0,2,1122,357,745
48091091 0404,0,091 0404,,8720,6535,88,1973,108,0,16,3820,914,2843
48137137 0002,0,137 0002,,368,327,0,27,9,0,5,251,62,186
48055055 0405,0,055 0405,,918,636,109,158,16,0,-1,374,149,219
48209209 0128,0,209 0128,,640,352,86,176,26,0,0,232,124,105
48473473 0313,0,473 0313,,635,406,29,196,5,0,-1,261,78,182
48091091 0405,0,091 0405,,4337,3686,35,532,76,0,8,1751,434,1291
48245245 0094,0,245 0094,,47,47,0,0,0,0,0,21,4,17
48071071 0010,0,071 0010,,2939,2670,77,153,39,0,0,1078,196,876
48201201 0103,0,201 0103,,5738,3490,763,1275,195,0,15,2476,1112,1356
48201201 0274,0,201 0274,,5243,4139,122,446,529,0,7,2090,717,1348
48201201 0213,0,201 0213,,5031,4542,21,182,284,0,2,2550,616,1922
48201201 0209,0,201 0209,,1,1,0,0,0,0,0,0,0,0
48201201 0369,0,201 0369,,6444,1470,2939,1934,83,0,18,144,101,42
48201201 0441,0,201 0441,,2740,2132,39,170,398,0,1,1204,321,876
48201201 0070,0,201 0070,,1966,1628,25,230,78,0,5,1070,470,590
48201201 0265,0,201 0265,,3625,2940,22,252,404,0,7,1669,415,1243
48201201 0305,0,201 0305,,2071,1746,2,68,250,0,5,877,266,605
48201201 0653,0,201 0653,,2206,1672,175,235,117,0,7,1190,524,655
48201201 0258,0,201 0258,,3420,3089,26,151,149,0,5,1451,401,1040
48201201 0388,0,201 0388,,2678,2250,5,164,257,0,2,1157,325,824
48201201 0483,0,201 0483,,5412,3014,524,982,882,0,10,1526,722,783
48201201 0118,0,201 0118,,3283,2889,10,133,250,0,1,1622,377,1233
48201201 0511,0,201 0511,,4093,2772,223,670,424,0,4,1247,592,642
48201201 0095,0,201 0095,,4915,4003,81,281,538,0,12,2282,717,1546
48201201 0907,0,201 0907,,6,1,0,5,0,0,0,0,0,0
48201201 0309,0,201 0309,,3739,3204,37,113,384,0,1,1901,437,1452
48201201 0791,0,201 0791,,0,0,0,0,0,0,0,2,0,2
48201201 0346,0,201 0346,,4,3,1,0,0,0,0,2,1,1
48201201 0533,0,201 0533,,2834,1562,369,831,59,0,13,570,250,313
48201201 0772,0,201 0772,,11628,9278,317,751,1273,0,9,5335,1429,3873
48201201 0283,0,201 0283,,0,0,0,0,0,0,0,0,0,0
48201201 0273,0,201 0273,,3602,3100,24,122,356,0,0,1846,437,1396
48157157 3014,0,157 3014,,6511,5180,466,640,223,0,2,2875,708,2154
48201201 0532,0,201 0532,,2259,1773,160,251,72,0,3,662,198,455
48201201 0012,0,201 0012,,1932,1081,229,590,27,0,5,385,189,195
48201201 0710,0,201 0710,,2695,1446,96,1022,132,0,-1,1453,615,812
48201201 0522,0,201 0522,,5675,4919,110,335,309,0,2,2442,617,1808
48201201 0440,0,201 0440,,4289,3797,16,151,326,0,-1,2189,524,1658
48201201 0509,0,201 0509,,5132,4144,223,539,220,0,6,2024,627,1385
48015015 0319,0,015 0319,,2308,1535,179,568,19,0,7,941,210,727
48071071 0004,0,071 0004,,3221,2816,151,202,51,0,1,1744,214,1517
48201201 0251,0,201 0251,,3408,232,2915,222,27,0,12,1520,1394,122
48149149 001E,0,149 001E,,1632,986,188,437,21,0,0,599,166,426
48201201 0835,0,201 0835,,41,2,39,0,0,0,0,16,16,0
48015015 0104,0,015 0104,,715,671,8,33,2,0,1,343,52,288
48021021 2017,0,021 2017,,220,196,10,10,3,0,1,101,28,72
48091091 0402,0,091 0402,,6849,6022,37,628,162,0,0,3167,772,2352
48473473 0414,0,473 0414,,468,154,253,58,1,0,2,215,132,83
48245245 0009,0,245 0009,,5065,4490,104,261,206,0,4,2559,477,2062
48473473 0312,0,473 0312,,1897,1349,74,455,9,0,10,1000,171,817
48201201 0550,0,201 0550,,5440,3061,1012,852,497,0,18,1110,568,536
48201201 0674,0,201 0674,,5681,4470,415,508,284,0,4,2837,756,2059
48209209 0335,0,209 0335,,6591,5721,39,688,137,0,6,2871,1143,1686
48265265 0416,0,265 0416,,1676,1345,12,278,41,0,0,938,218,694
48209209 0228,0,209 0228,,3927,1351,106,2410,45,0,15,1117,623,474
48201201 0111,0,201 0111,,3245,2471,278,336,160,0,0,682,349,329
48015015 0210,0,015 0210,,1117,887,112,104,14,0,0,481,92,383
48201201 0598,0,201 0598,,1263,1109,29,98,25,0,2,434,89,337
48245245 0091,0,245 0091,,366,324,22,16,4,0,0,216,27,186
48201201 0465,0,201 0465,,7412,4859,838,1196,505,0,14,2308,985,1307
48245245 0069,0,245 0069,,5196,4453,67,413,263,0,0,1992,446,1512
48245245 0042,0,245 0042,,3326,3103,11,174,36,0,2,1541,358,1161
48055055 0403,0,055 0403,,771,492,16,254,6,0,3,261,128,132
48201201 0834,0,201 0834,,0,0,0,0,0,0,0,1,1,0
48265265 0308,0,265 0308,,888,419,1,464,4,0,0,290,65,223
48201201 0220,0,201 0220,,8033,4963,58,2865,135,0,12,1193,295,893
48055055 0207,0,055 0207,,1011,854,30,98,29,0,0,420,158,257
48259259 10-4,0,259 10-4,,2226,1971,14,201,40,0,0,1104,232,859
48209209 0121,0,209 0121,,1306,484,107,672,33,0,10,282,174,105
48201201 0460,0,201 0460,,3584,2217,169,1134,52,0,12,1513,988,510
48149149 0020,0,149 0020,,909,791,16,91,11,0,0,502,120,375
48473473 0311,0,473 0311,,785,521,145,111,7,0,1,375,114,259
48201201 0657,0,201 0657,,7284,3346,1323,1937,650,0,28,3093,2318,761
48201201 0112,0,201 0112,,10137,8115,384,900,728,0,10,3982,1145,2810
48149149 0006,0,149 0006,,591,545,12,20,11,0,3,306,75,227
48201201 0631,0,201 0631,,4289,3401,199,352,335,0,2,1877,531,1340
48201201 0658,0,201 0658,,5771,4124,623,771,248,0,5,1858,666,1183
48245245 0095,0,245 0095,,836,672,52,38,74,0,0,341,115,224
48201201 0836,0,201 0836,,3217,1415,465,1184,110,0,43,616,314,298
48209209 0448,0,209 0448,,2437,2188,13,176,60,0,0,1130,519,595
48245245 0060,0,245 0060,,5192,4641,39,424,88,0,0,1850,491,1332
48201201 0756,0,201 0756,,4918,2371,1206,1050,282,0,9,1200,733,459
48245245 0080,0,245 0080,,1,1,0,0,0,0,0,2,0,2
48201201 0895,0,201 0895,,5,1,0,4,0,0,0,4,1,3
48245245 0114,0,245 0114,,5,5,0,0,0,0,0,2,0,2
48201201 0659,0,201 0659,,6222,5168,381,421,244,0,8,3152,906,2232
48201201 0901,0,201 0901,,1031,476,78,331,139,0,7,124,53,71
48201201 0466,0,201 0466,,7130,4242,1131,1078,669,0,10,2725,1127,1580
48201201 0124,0,201 0124,,11344,9839,262,763,478,0,2,6172,1371,4760
48201201 0888,0,201 0888,,74,74,0,0,0,0,0,33,33,0
48201201 0063,0,201 0063,,4004,3451,87,391,65,0,10,1129,221,897
48201201 0387,0,201 0387,,7859,5955,569,1197,121,0,17,1940,549,1374
48209209 0120,0,209 0120,,8285,3595,592,3866,175,0,57,2018,1237,753
48071071 0006,0,071 0006,,3757,2490,632,581,53,0,1,1486,497,975
48149149 0003,0,149 0003,,484,429,9,42,4,0,0,232,50,180
48055055 0302,0,055 0302,,2414,813,51,1524,21,0,5,724,387,333
48209209 0331,0,209 0331,,958,827,11,100,20,0,0,442,169,268
48021021 3009,0,021 3009,,1190,1018,91,67,14,0,0,487,150,328
48245245 0082,0,245 0082,,4150,2123,1282,311,416,0,18,1450,823,617
48201201 0520,0,201 0520,,8607,4634,1925,1493,506,0,49,2146,1615,517
48201201 0342,0,201 0342,,7663,1655,3314,2460,163,0,71,2639,2269,354
48245245 0070,0,245 0070,,2724,1358,730,361,271,0,4,877,460,409
48201201 0729,0,201 0729,,3276,2418,159,389,306,0,4,1101,378,715
48201201 0768,0,201 0768,,7001,5664,232,815,283,0,7,3641,819,2800
48245245 0043,0,245 0043,,3358,3026,49,205,77,0,1,1403,345,1042
48245245 0098,0,245 0098,,216,188,1,11,16,0,0,53,11,42
48201201 0902,0,201 0902,,792,598,65,103,26,0,0,316,120,192
48201201 0615,0,201 0615,,3599,2724,297,323,254,0,1,1415,568,833
48201201 0731,0,201 0731,,2726,1137,958,462,163,0,6,790,661,127
48055055 0304,0,055 0304,,1711,886,69,720,29,0,7,428,230,187
48245245 0071Z,0,245 0071Z,,0,0,0,0,0,0,0,0,0,0
48201201 0447,0,201 0447,,2706,2193,161,298,53,0,1,755,160,589
48209209 0232,0,209 0232,,101,81,0,20,0,0,0,42,17,25
48245245 0106,0,245 0106,,42,38,0,2,2,0,0,3,0,3
48201201 0734,0,201 0734,,14236,11932,487,1332,482,0,3,7227,2008,5174
48201201 0108,0,201 0108,,9388,4937,1446,2511,440,0,54,1588,640,939
48245245 0115,0,245 0115,,0,0,0,0,0,0,0,0,0,0
48201201 0334,0,201 0334,,792,304,297,107,84,0,0,316,234,81
48245245 0061,0,245 0061,,3801,2580,536,434,243,0,8,1057,401,649
48201201 0876,0,201 0876,,53,6,35,6,6,0,0,4,3,1
48201201 0668,0,201 0668,,4702,3007,438,878,365,0,14,1588,559,1015
48473473 0415,0,473 0415,,1795,1048,218,499,24,0,6,708,178,526
48201201 0150,0,201 0150,,3056,54,2672,309,8,0,13,731,716,13
48201201 0119,0,201 0119,,8241,5167,196,2724,140,0,14,2964,612,2340
48055055 0402,0,055 0402,,3234,758,397,2033,33,0,13,706,470,230
48071071 0008,0,071 0008,,3137,2822,56,201,58,0,0,1695,224,1455
48149149 001W,0,149 001W,,1287,1028,40,208,10,0,1,543,145,390
48201201 0376,0,201 0376,,6190,2828,802,2313,204,0,43,1150,564,578
48385385 0001,0,385 0001,,614,495,2,113,4,0,0,406,80,320
48473473 0417,0,473 0417,,2100,589,849,608,45,0,9,703,474,224
48201201 0889,0,201 0889,,0,0,0,0,0,0,0,1,1,0
48245245 0109,0,245 0109,,161,128,3,18,12,0,0,3,1,2
48201201 0764,0,201 0764,,15806,11174,1899,2044,669,0,20,7905,3458,4405
48201201 0881,0,201 0881,,5183,3620,618,680,257,0,8,2429,1146,1267
48201201 0515,0,201 0515,,4544,3905,70,233,337,0,-1,2308,459,1835
48245245 0033,0,245 0033,,4716,3496,818,280,114,0,8,1762,861,882
48245245 0107,0,245 0107,,0,0,0,0,0,0,0,0,0,0
48201201 0486,0,201 0486,,7499,6306,196,537,454,0,6,3793,857,2904
48245245 0113,0,245 0113,,0,0,0,0,0,0,0,0,0,0
48201201 0757,0,201 0757,,7484,2253,1584,2999,601,0,47,1803,1504,291
48149149 0011,0,149 0011,,507,478,3,21,5,0,0,286,47,233
48201201 0623,0,201 0623,,3153,2396,229,301,218,0,9,1246,427,807
48265265 0113,0,265 0113,,2162,2054,5,86,17,0,0,1207,284,904
48245245 0110,0,245 0110,,0,0,0,0,0,0,0,0,0,0
48201201 0513,0,201 0513,,4941,4276,134,262,266,0,3,2147,461,1673
48201201 0604,0,201 0604,,4724,4373,62,227,62,0,0,1928,365,1556
48201201 0828,0,201 0828,,6592,5948,141,288,214,0,1,3316,621,2675
48265265 0417,0,265 0417,,2235,2044,12,140,36,0,3,1276,294,965
48245245 0108,0,245 0108,,485,473,1,8,3,0,0,276,52,219
48201201 0380,0,201 0380,,6777,5118,608,757,273,0,21,3391,1420,1945
48201201 0371,0,201 0371,,838,24,740,71,4,0,-1,255,244,11
48201201 0813,0,201 0813,,9897,6133,1019,2148,563,0,34,4279,2252,2005
48259259 08-2,0,259 08-2,,7509,6352,27,1037,75,0,18,3760,744,2983
48071071 0012,0,071 0012,,2265,1563,504,183,15,0,0,755,275,471
48201201 0115,0,201 0115,,5384,679,2370,2296,32,0,7,876,754,118
48209209 0446,0,209 0446,,9415,6138,738,2175,340,0,24,1175,714,439
48209209 0315,0,209 0315,,4800,3919,48,724,102,0,7,2190,857,1304
48385385 0007,0,385 0007,,114,87,0,27,0,0,0,43,11,32
48031031 0401,0,031 0401,,588,434,1,144,8,0,1,324,89,233
48209209 0225,0,209 0225,,5763,4311,44,1308,90,0,10,2510,1088,1389
48149149 0005,0,149 0005,,305,285,8,10,2,0,0,176,38,133
48137137 0005B,0,137 0005B,,38,38,0,0,0,0,0,16,4,12
48201201 0451,0,201 0451,,4865,4367,100,213,182,0,3,2099,375,1706
48201201 0614,0,201 0614,,8594,3123,2091,1680,1656,0,44,2449,1554,886
48245245 0045,0,245 0045,,2434,1282,345,685,119,0,3,736,446,285
48245245 0034,0,245 0034,,1567,16,1524,5,9,0,13,780,770,8
48245245 0044,0,245 0044,,1188,894,106,156,31,0,1,475,209,258
48071071 0005,0,071 0005,,2977,2689,54,212,22,0,0,1583,259,1307
48091091 0106,0,091 0106,,11912,10137,71,1499,201,0,4,5354,1069,4222
48201201 0353,0,201 0353,,10160,1118,4434,3903,616,0,89,2177,1768,400
48259259 04-3,0,259 04-3,,4914,3867,14,991,40,0,2,2348,547,1786
